PRINCIPALELE_CULTURI,FORME_DE_PROPRIETATE,REF_AREA,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
Orz si orzoaica,din care: Exploatatii agricole individuale,Mures,1998,Kilograme,2010.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Cluj,1998,Kilograme,2005.0
Orz si orzoaica,Sector privat,Mures,1998,Kilograme,1909.0
Orz si orzoaica,Sector privat,Cluj,1998,Kilograme,2051.0
Orz si orzoaica,Sector privat,Olt,1998,Kilograme,2176.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Dolj,1998,Kilograme,2308.0
Orz si orzoaica,Sector privat,Giurgiu,1998,Kilograme,2389.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Valcea,1998,Kilograme,5571.0
Orz si orzoaica,Sector privat,Buzau,1998,Kilograme,2120.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Mehedinti,1998,Kilograme,3303.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Sibiu,1998,Kilograme,1962.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Maramures,1998,Kilograme,1670.0
Orz si orzoaica,Sector privat,Sibiu,1998,Kilograme,1857.0
Orz si orzoaica,Sector privat,Maramures,1998,Kilograme,1637.0
Orz si orzoaica,Sector privat,Valcea,1998,Kilograme,2228.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Arges,1998,Kilograme,2403.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Arad,1998,Kilograme,2313.0
Orz si orzoaica,Sector privat,Ialomita,1998,Kilograme,1862.0
Orz si orzoaica,Sector privat,Constanta,1998,Kilograme,2597.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bacau,1998,Kilograme,1785.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Satu Mare,1998,Kilograme,1867.0
Orz si orzoaica,Sector privat,Arad,1998,Kilograme,2309.0
Orz si orzoaica,Sector privat,Bacau,1998,Kilograme,1974.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Caras-Severin,1998,Kilograme,2597.0
Orz si orzoaica,Sector privat,Satu Mare,1998,Kilograme,1955.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Teleorman,1998,Kilograme,2650.0
Orz si orzoaica,Sector privat,Prahova,1998,Kilograme,2377.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Botosani,1998,Kilograme,2029.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Gorj,1998,Kilograme,3000.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Salaj,1998,Kilograme,2064.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Hunedoara,1998,Kilograme,2104.0
Orz si orzoaica,Sector privat,Caras-Severin,1998,Kilograme,2606.0
Orz si orzoaica,Sector privat,Botosani,1998,Kilograme,1862.0
Orz si orzoaica,Sector privat,Salaj,1998,Kilograme,2025.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Iasi,1998,Kilograme,1902.0
Orz si orzoaica,Sector privat,Teleorman,1998,Kilograme,2892.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Alba,1998,Kilograme,2037.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Calarasi,1998,Kilograme,2392.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Timis,1998,Kilograme,2999.0
Orz si orzoaica,Sector privat,Hunedoara,1998,Kilograme,2083.0
Orz si orzoaica,Sector privat,Mun. Bucuresti -incl. SAI,1998,Kilograme,2433.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Tulcea,1998,Kilograme,1176.0
Orz si orzoaica,Sector privat,Iasi,1998,Kilograme,2060.0
Orz si orzoaica,Sector privat,Alba,1998,Kilograme,2009.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Giurgiu,1998,Kilograme,2410.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Neamt,1998,Kilograme,1857.0
Orz si orzoaica,Sector privat,Vrancea,1998,Kilograme,2361.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Vaslui,1998,Kilograme,1633.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Vrancea,1999,Kilograme,2433.0
Orz si orzoaica,Sector privat,Botosani,1999,Kilograme,1660.0
Orz si orzoaica,Sector privat,Neamt,1999,Kilograme,2114.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Galati,1999,Kilograme,1884.0
Orz si orzoaica,Sector privat,Brasov,1999,Kilograme,2578.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Calarasi,1999,Kilograme,3170.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Ialomita,1999,Kilograme,2688.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Alba,1999,Kilograme,1972.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Suceava,1999,Kilograme,1899.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Dambovita,1999,Kilograme,2765.0
Orz si orzoaica,Sector privat,Suceava,1999,Kilograme,1883.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Covasna,1999,Kilograme,2196.0
Orz si orzoaica,Sector privat,Covasna,1999,Kilograme,2186.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bihor,1999,Kilograme,1938.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Prahova,1999,Kilograme,2931.0
Orz si orzoaica,Sector privat,Bihor,1999,Kilograme,1798.0
Orz si orzoaica,Sector privat,Gorj,1999,Kilograme,2920.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Vaslui,1999,Kilograme,1406.0
Orz si orzoaica,Sector privat,Calarasi,1999,Kilograme,3374.0
Orz si orzoaica,Sector privat,Vaslui,1999,Kilograme,1387.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Mun. Bucuresti -incl. SAI,1999,Kilograme,2823.0
Orz si orzoaica,Sector privat,Timis,1999,Kilograme,2698.0
Orz si orzoaica,Sector privat,Harghita,1999,Kilograme,1700.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bistrita-Nasaud,1999,Kilograme,1846.0
Orz si orzoaica,Sector privat,Mehedinti,1999,Kilograme,2650.0
Orz si orzoaica,Sector privat,Bistrita-Nasaud,1999,Kilograme,1827.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Constanta,1999,Kilograme,2546.0
Orz si orzoaica,Sector privat,Arges,1999,Kilograme,1729.0
Orz si orzoaica,Sector privat,Braila,1999,Kilograme,2031.0
Orz si orzoaica,Sector privat,Dambovita,1999,Kilograme,2625.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Olt,1999,Kilograme,3170.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Mures,1999,Kilograme,2043.0
Orz si orzoaica,Sector privat,Mures,1999,Kilograme,1947.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Cluj,1999,Kilograme,1826.0
Orz si orzoaica,Sector privat,Olt,1999,Kilograme,2744.0
Orz si orzoaica,Sector privat,Cluj,1999,Kilograme,1863.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Dolj,1999,Kilograme,2648.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Valcea,1999,Kilograme,3875.0
Orz si orzoaica,Sector privat,Giurgiu,1999,Kilograme,2930.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Mehedinti,1999,Kilograme,2698.0
Orz si orzoaica,Sector privat,Buzau,1999,Kilograme,2809.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Sibiu,1999,Kilograme,2013.0
Orz si orzoaica,Sector privat,Sibiu,1999,Kilograme,1917.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Maramures,1999,Kilograme,1959.0
Orz si orzoaica,Sector privat,Valcea,1999,Kilograme,3154.0
Orz si orzoaica,Sector privat,Maramures,1999,Kilograme,1954.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Arad,1999,Kilograme,2252.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Arges,1999,Kilograme,1622.0
Orz si orzoaica,Sector privat,Ialomita,1999,Kilograme,2746.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bacau,1999,Kilograme,1917.0
Orz si orzoaica,Sector privat,Constanta,1999,Kilograme,2584.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Satu Mare,1999,Kilograme,2147.0
Orz si orzoaica,Sector privat,Bacau,1999,Kilograme,2099.0
Orz si orzoaica,Sector privat,Arad,1999,Kilograme,2577.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Caras-Severin,1999,Kilograme,2845.0
Orz si orzoaica,Sector privat,Satu Mare,1999,Kilograme,2448.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Teleorman,1999,Kilograme,2952.0
Orz si orzoaica,Sector privat,Prahova,1999,Kilograme,2752.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Botosani,1999,Kilograme,1685.0
Orz si orzoaica,Sector privat,Galati,1999,Kilograme,1735.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Salaj,1999,Kilograme,1719.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Hunedoara,1999,Kilograme,1844.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Gorj,1999,Kilograme,3028.0
Orz si orzoaica,Sector privat,Caras-Severin,1999,Kilograme,2839.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Buzau,1999,Kilograme,2350.0
Orz si orzoaica,Sector privat,Salaj,1999,Kilograme,1701.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Iasi,1999,Kilograme,2312.0
Orz si orzoaica,Sector privat,Teleorman,1999,Kilograme,3108.0
Orz si orzoaica,Sector privat,Dolj,1999,Kilograme,2548.0
Orz si orzoaica,Sector privat,Tulcea,1999,Kilograme,1700.0
Orz si orzoaica,Sector privat,Hunedoara,1999,Kilograme,1812.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Timis,1999,Kilograme,2741.0
Orz si orzoaica,Sector privat,Mun. Bucuresti -incl. SAI,1999,Kilograme,2542.0
Orz si orzoaica,Sector privat,Iasi,1999,Kilograme,2357.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Tulcea,1999,Kilograme,1565.0
Orz si orzoaica,Sector privat,Alba,1999,Kilograme,1828.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Giurgiu,1999,Kilograme,3131.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Neamt,1999,Kilograme,2078.0
Orz si orzoaica,Sector privat,Vrancea,1999,Kilograme,2344.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Braila,1999,Kilograme,2285.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Brasov,1999,Kilograme,2659.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Harghita,1999,Kilograme,1713.0
Orz si orzoaica,Sector privat,Bihor,2000,Kilograme,1610.0
Orz si orzoaica,Sector privat,Gorj,2000,Kilograme,2378.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Suceava,2000,Kilograme,1347.0
Orz si orzoaica,Sector privat,Hunedoara,2000,Kilograme,1827.0
Orz si orzoaica,Sector privat,Harghita,2000,Kilograme,1573.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Constanta,2000,Kilograme,2058.0
Orz si orzoaica,Sector privat,Municipiul Bucuresti,2000,Kilograme,3225.0
Orz si orzoaica,Sector privat,Bistrita-Nasaud,2000,Kilograme,1325.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Brasov,2000,Kilograme,1694.0
Orz si orzoaica,Sector privat,Arges,2000,Kilograme,2643.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Braila,2000,Kilograme,1859.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Galati,2000,Kilograme,697.0
Orz si orzoaica,Sector privat,Mures,2000,Kilograme,1656.0
Orz si orzoaica,Sector privat,Timis,2000,Kilograme,2189.0
Orz si orzoaica,Sector privat,Buzau,2000,Kilograme,2534.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bacau,2000,Kilograme,1051.0
Orz si orzoaica,Sector privat,Constanta,2000,Kilograme,2390.0
Orz si orzoaica,Sector privat,Cluj,2000,Kilograme,1236.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Vaslui,2000,Kilograme,537.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Sibiu,2000,Kilograme,1275.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Arad,2000,Kilograme,2048.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Giurgiu,2000,Kilograme,2786.0
Orz si orzoaica,Sector privat,Calarasi,2000,Kilograme,2802.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Mehedinti,2000,Kilograme,1741.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Arges,2000,Kilograme,2256.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Calarasi,2000,Kilograme,2583.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Timis,2000,Kilograme,2224.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Cluj,2000,Kilograme,1214.0
Orz si orzoaica,Sector privat,Botosani,2000,Kilograme,914.0
Orz si orzoaica,Sector privat,Olt,2000,Kilograme,2638.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Buzau,2000,Kilograme,2354.0
Orz si orzoaica,Sector privat,Salaj,2000,Kilograme,1122.0
Orz si orzoaica,Sector privat,Ialomita,2000,Kilograme,2382.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Maramures,2000,Kilograme,1567.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Municipiul Bucuresti,2000,Kilograme,2000.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Valcea,2000,Kilograme,2500.0
Orz si orzoaica,Sector privat,Tulcea,2000,Kilograme,975.0
Orz si orzoaica,Sector privat,Iasi,2000,Kilograme,1722.0
Orz si orzoaica,Sector privat,Alba,2000,Kilograme,1432.0
Orz si orzoaica,Sector privat,Valcea,2000,Kilograme,2500.0
Orz si orzoaica,Sector privat,Prahova,2000,Kilograme,1780.0
Orz si orzoaica,Sector privat,Ilfov,2000,Kilograme,2345.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Tulcea,2000,Kilograme,855.0
Orz si orzoaica,Sector privat,Neamt,2000,Kilograme,1681.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Caras-Severin,2000,Kilograme,2965.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Iasi,2000,Kilograme,1609.0
Orz si orzoaica,Sector privat,Brasov,2000,Kilograme,1671.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Satu Mare,2000,Kilograme,1823.0
Orz si orzoaica,Sector privat,Arad,2000,Kilograme,2188.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Gorj,2000,Kilograme,2420.0
Orz si orzoaica,Sector privat,Teleorman,2000,Kilograme,2908.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Dambovita,2000,Kilograme,1846.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Prahova,2000,Kilograme,1493.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Salaj,2000,Kilograme,1121.0
Orz si orzoaica,Sector privat,Suceava,2000,Kilograme,1344.0
Orz si orzoaica,Sector privat,Caras-Severin,2000,Kilograme,2931.0
Orz si orzoaica,Sector privat,Covasna,2000,Kilograme,1702.0
Orz si orzoaica,Sector privat,Vrancea,2000,Kilograme,2487.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Hunedoara,2000,Kilograme,1823.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Ilfov,2000,Kilograme,2015.0
Orz si orzoaica,Sector privat,Dolj,2000,Kilograme,1949.0
Orz si orzoaica,Sector privat,Maramures,2000,Kilograme,1581.0
Orz si orzoaica,Sector privat,Sibiu,2000,Kilograme,1247.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bihor,2000,Kilograme,1530.0
Orz si orzoaica,Sector privat,Giurgiu,2000,Kilograme,2517.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Neamt,2000,Kilograme,1588.0
Orz si orzoaica,Sector privat,Galati,2000,Kilograme,616.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Covasna,2000,Kilograme,1704.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Ialomita,2000,Kilograme,2237.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Vrancea,2000,Kilograme,2250.0
Orz si orzoaica,Sector privat,Dambovita,2000,Kilograme,1809.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2000,Kilograme,1339.0
Orz si orzoaica,Sector privat,Satu Mare,2000,Kilograme,2017.0
Orz si orzoaica,Sector privat,Mehedinti,2000,Kilograme,1741.0
Orz si orzoaica,Sector privat,Bacau,2000,Kilograme,1144.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Dolj,2000,Kilograme,1847.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Harghita,2000,Kilograme,1590.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Olt,2000,Kilograme,2604.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Teleorman,2000,Kilograme,2572.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Botosani,2000,Kilograme,912.0
Orz si orzoaica,Sector privat,Vaslui,2000,Kilograme,534.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Mures,2000,Kilograme,1653.0
Orz si orzoaica,Sector privat,Braila,2000,Kilograme,1636.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Alba,2000,Kilograme,1321.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Alba,2001,Kilograme,2134.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Valcea,2001,Kilograme,4409.0
Orz si orzoaica,Sector privat,Suceava,2001,Kilograme,2038.0
Orz si orzoaica,Sector privat,Caras-Severin,2001,Kilograme,3503.0
Orz si orzoaica,Sector privat,Covasna,2001,Kilograme,2668.0
Orz si orzoaica,Sector privat,Vrancea,2001,Kilograme,2941.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Ilfov,2001,Kilograme,3454.0
Orz si orzoaica,Sector privat,Calarasi,2001,Kilograme,4043.0
Orz si orzoaica,Sector privat,Prahova,2001,Kilograme,3735.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Suceava,2001,Kilograme,2028.0
Orz si orzoaica,Sector privat,Hunedoara,2001,Kilograme,2291.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Constanta,2001,Kilograme,2155.0
Orz si orzoaica,Sector privat,Harghita,2001,Kilograme,2213.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Hunedoara,2001,Kilograme,2278.0
Orz si orzoaica,Sector privat,Municipiul Bucuresti,2001,Kilograme,3380.0
Orz si orzoaica,Sector privat,Bistrita-Nasaud,2001,Kilograme,1980.0
Orz si orzoaica,Sector privat,Arges,2001,Kilograme,4225.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Brasov,2001,Kilograme,2681.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Braila,2001,Kilograme,2481.0
Orz si orzoaica,Sector privat,Constanta,2001,Kilograme,2160.0
Orz si orzoaica,Sector privat,Mures,2001,Kilograme,2366.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Prahova,2001,Kilograme,3335.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Vaslui,2001,Kilograme,3217.0
Orz si orzoaica,Sector privat,Timis,2001,Kilograme,3063.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Sibiu,2001,Kilograme,2059.0
Orz si orzoaica,Sector privat,Dolj,2001,Kilograme,2570.0
Orz si orzoaica,Sector privat,Cluj,2001,Kilograme,2153.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bacau,2001,Kilograme,2205.0
Orz si orzoaica,Sector privat,Bihor,2001,Kilograme,2829.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Arges,2001,Kilograme,4484.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Calarasi,2001,Kilograme,3494.0
Orz si orzoaica,Sector privat,Maramures,2001,Kilograme,2229.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Timis,2001,Kilograme,3161.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bihor,2001,Kilograme,2786.0
Orz si orzoaica,Sector privat,Sibiu,2001,Kilograme,2030.0
Orz si orzoaica,Sector privat,Gorj,2001,Kilograme,3627.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Mehedinti,2001,Kilograme,4206.0
Orz si orzoaica,Sector privat,Galati,2001,Kilograme,2319.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Neamt,2001,Kilograme,2449.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Ialomita,2001,Kilograme,3071.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Covasna,2001,Kilograme,2672.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Vrancea,2001,Kilograme,2890.0
Orz si orzoaica,Sector privat,Dambovita,2001,Kilograme,3732.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2001,Kilograme,2001.0
Orz si orzoaica,Sector privat,Mehedinti,2001,Kilograme,4113.0
Orz si orzoaica,Sector privat,Bacau,2001,Kilograme,2426.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Harghita,2001,Kilograme,2251.0
Orz si orzoaica,Sector privat,Satu Mare,2001,Kilograme,2984.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Teleorman,2001,Kilograme,3993.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Arad,2001,Kilograme,2886.0
Orz si orzoaica,Sector privat,Braila,2001,Kilograme,2615.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Mures,2001,Kilograme,2491.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Olt,2001,Kilograme,3779.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Botosani,2001,Kilograme,1802.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Cluj,2001,Kilograme,2155.0
Orz si orzoaica,Sector privat,Giurgiu,2001,Kilograme,3419.0
Orz si orzoaica,Sector privat,Botosani,2001,Kilograme,1770.0
Orz si orzoaica,Sector privat,Salaj,2001,Kilograme,2132.0
Orz si orzoaica,Sector privat,Olt,2001,Kilograme,3665.0
Orz si orzoaica,Sector privat,Vaslui,2001,Kilograme,3059.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Dolj,2001,Kilograme,3176.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Buzau,2001,Kilograme,2605.0
Orz si orzoaica,Sector privat,Buzau,2001,Kilograme,2523.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Maramures,2001,Kilograme,2256.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Salaj,2001,Kilograme,2122.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Municipiul Bucuresti,2001,Kilograme,2290.0
Orz si orzoaica,Sector privat,Ialomita,2001,Kilograme,3133.0
Orz si orzoaica,Sector privat,Tulcea,2001,Kilograme,1868.0
Orz si orzoaica,Sector privat,Valcea,2001,Kilograme,4396.0
Orz si orzoaica,Sector privat,Iasi,2001,Kilograme,3199.0
Orz si orzoaica,Sector privat,Alba,2001,Kilograme,2116.0
Orz si orzoaica,Sector privat,Ilfov,2001,Kilograme,3493.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Caras-Severin,2001,Kilograme,3503.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Tulcea,2001,Kilograme,1745.0
Orz si orzoaica,Sector privat,Brasov,2001,Kilograme,2735.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Giurgiu,2001,Kilograme,3481.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Iasi,2001,Kilograme,3517.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Satu Mare,2001,Kilograme,2783.0
Orz si orzoaica,Sector privat,Arad,2001,Kilograme,3127.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Gorj,2001,Kilograme,3629.0
Orz si orzoaica,Sector privat,Neamt,2001,Kilograme,2567.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Dambovita,2001,Kilograme,3776.0
Orz si orzoaica,Sector privat,Teleorman,2001,Kilograme,4120.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Galati,2001,Kilograme,2403.0
Orz si orzoaica,Sector privat,Ilfov,2002,Kilograme,851.0
Orz si orzoaica,Sector privat,Constanta,2002,Kilograme,1842.0
Orz si orzoaica,Sector privat,Covasna,2002,Kilograme,2403.0
Orz si orzoaica,Sector privat,Vrancea,2002,Kilograme,1414.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Ilfov,2002,Kilograme,963.0
Orz si orzoaica,Sector privat,Maramures,2002,Kilograme,1870.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Tulcea,2002,Kilograme,3210.0
Orz si orzoaica,Sector privat,Bihor,2002,Kilograme,2516.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Alba,2002,Kilograme,2096.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Hunedoara,2002,Kilograme,1861.0
Orz si orzoaica,Sector privat,Harghita,2002,Kilograme,1846.0
Orz si orzoaica,Sector privat,Hunedoara,2002,Kilograme,1752.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Dambovita,2002,Kilograme,1602.0
Orz si orzoaica,Sector privat,Municipiul Bucuresti,2002,Kilograme,1000.0
Orz si orzoaica,Sector privat,Arges,2002,Kilograme,1702.0
Orz si orzoaica,Sector privat,Bistrita-Nasaud,2002,Kilograme,2070.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Brasov,2002,Kilograme,2148.0
Orz si orzoaica,Sector privat,Mures,2002,Kilograme,2351.0
Orz si orzoaica,Sector privat,Timis,2002,Kilograme,2749.0
Orz si orzoaica,Sector privat,Dolj,2002,Kilograme,171.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Sibiu,2002,Kilograme,2341.0
Orz si orzoaica,Sector privat,Caras-Severin,2002,Kilograme,2782.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Municipiul Bucuresti,2002,Kilograme,1114.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bacau,2002,Kilograme,1896.0
Orz si orzoaica,Sector privat,Calarasi,2002,Kilograme,2506.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Timis,2002,Kilograme,3160.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Suceava,2002,Kilograme,1981.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Calarasi,2002,Kilograme,1782.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Vaslui,2002,Kilograme,2022.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Constanta,2002,Kilograme,1782.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bihor,2002,Kilograme,2736.0
Orz si orzoaica,Sector privat,Sibiu,2002,Kilograme,2283.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Mehedinti,2002,Kilograme,1837.0
Orz si orzoaica,Sector privat,Gorj,2002,Kilograme,824.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Covasna,2002,Kilograme,2402.0
Orz si orzoaica,Sector privat,Galati,2002,Kilograme,1973.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Vrancea,2002,Kilograme,1252.0
Orz si orzoaica,Sector privat,Dambovita,2002,Kilograme,1410.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Braila,2002,Kilograme,1642.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2002,Kilograme,2060.0
Orz si orzoaica,Sector privat,Mehedinti,2002,Kilograme,1779.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Galati,2002,Kilograme,1487.0
Orz si orzoaica,Sector privat,Bacau,2002,Kilograme,2113.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Arges,2002,Kilograme,1927.0
