PRINCIPALELE_CULTURI,FORME_DE_PROPRIETATE,REF_AREA,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
Floarea soarelui,Sector privat,Prahova,1993,Kilograme,1832.0
Floarea soarelui,din care: Exploatatii agricole individuale,Neamt,1993,Kilograme,1077.0
Floarea soarelui,Sector privat,Caras-Severin,1993,Kilograme,900.0
Floarea soarelui,din care: Exploatatii agricole individuale,Salaj,1993,Kilograme,1258.0
Floarea soarelui,Sector privat,Satu Mare,1993,Kilograme,1220.0
Floarea soarelui,din care: Exploatatii agricole individuale,Timis,1993,Kilograme,1125.0
Floarea soarelui,Sector privat,Iasi,1993,Kilograme,1349.0
Floarea soarelui,Sector privat,Teleorman,1993,Kilograme,575.0
Floarea soarelui,Sector privat,Tulcea,1993,Kilograme,1002.0
Floarea soarelui,din care: Exploatatii agricole individuale,Braila,1993,Kilograme,1475.0
Floarea soarelui,Sector privat,Neamt,1994,Kilograme,1300.0
Floarea soarelui,din care: Exploatatii agricole individuale,Hunedoara,1994,Kilograme,1316.0
Floarea soarelui,din care: Exploatatii agricole individuale,Tulcea,1994,Kilograme,458.0
Floarea soarelui,din care: Exploatatii agricole individuale,Alba,1994,Kilograme,1104.0
Floarea soarelui,Sector privat,Vrancea,1994,Kilograme,1489.0
Floarea soarelui,Sector privat,Mun. Bucuresti -incl. SAI,1994,Kilograme,1688.0
Floarea soarelui,din care: Exploatatii agricole individuale,Mehedinti,1994,Kilograme,1604.0
Floarea soarelui,din care: Exploatatii agricole individuale,Vaslui,1994,Kilograme,712.0
Floarea soarelui,Sector privat,Timis,1994,Kilograme,1311.0
Floarea soarelui,din care: Exploatatii agricole individuale,Dolj,1994,Kilograme,1485.0
Floarea soarelui,Sector privat,Dolj,1994,Kilograme,1480.0
Floarea soarelui,Sector privat,Suceava,1994,Kilograme,1309.0
Floarea soarelui,Sector privat,Arges,1994,Kilograme,1524.0
Floarea soarelui,Sector privat,Alba,1994,Kilograme,1140.0
Floarea soarelui,din care: Exploatatii agricole individuale,Harghita,1994,Kilograme,511.0
Floarea soarelui,din care: Exploatatii agricole individuale,Constanta,1994,Kilograme,1187.0
Floarea soarelui,din care: Exploatatii agricole individuale,Mun. Bucuresti -incl. SAI,1994,Kilograme,1879.0
Floarea soarelui,din care: Exploatatii agricole individuale,Buzau,1994,Kilograme,1353.0
Floarea soarelui,din care: Exploatatii agricole individuale,Braila,1994,Kilograme,1025.0
Floarea soarelui,Sector privat,Vaslui,1994,Kilograme,657.0
Floarea soarelui,Sector privat,Salaj,1994,Kilograme,1194.0
Floarea soarelui,Sector privat,Harghita,1994,Kilograme,521.0
Floarea soarelui,Sector privat,Calarasi,1994,Kilograme,1510.0
Floarea soarelui,din care: Exploatatii agricole individuale,Mures,1994,Kilograme,1475.0
Floarea soarelui,Sector privat,Gorj,1994,Kilograme,1386.0
Floarea soarelui,din care: Exploatatii agricole individuale,Giurgiu,1994,Kilograme,1494.0
Floarea soarelui,din care: Exploatatii agricole individuale,Galati,1994,Kilograme,866.0
Floarea soarelui,Sector privat,Cluj,1994,Kilograme,979.0
Floarea soarelui,din care: Exploatatii agricole individuale,Sibiu,1994,Kilograme,1468.0
Floarea soarelui,din care: Exploatatii agricole individuale,Ialomita,1994,Kilograme,1475.0
Floarea soarelui,din care: Exploatatii agricole individuale,Bistrita-Nasaud,1994,Kilograme,1000.0
Floarea soarelui,Sector privat,Braila,1994,Kilograme,997.0
Floarea soarelui,Sector privat,Dambovita,1994,Kilograme,1694.0
Floarea soarelui,Sector privat,Mehedinti,1994,Kilograme,1443.0
Floarea soarelui,Sector privat,Mures,1994,Kilograme,1445.0
Floarea soarelui,Sector privat,Bihor,1994,Kilograme,1113.0
Floarea soarelui,din care: Exploatatii agricole individuale,Bacau,1994,Kilograme,1350.0
Floarea soarelui,Sector privat,Sibiu,1994,Kilograme,1253.0
Floarea soarelui,Sector privat,Bistrita-Nasaud,1994,Kilograme,1000.0
Floarea soarelui,Sector privat,Buzau,1994,Kilograme,1338.0
Floarea soarelui,din care: Exploatatii agricole individuale,Cluj,1994,Kilograme,932.0
Floarea soarelui,din care: Exploatatii agricole individuale,Arges,1994,Kilograme,1588.0
Floarea soarelui,din care: Exploatatii agricole individuale,Dambovita,1994,Kilograme,1834.0
Floarea soarelui,Sector privat,Olt,1994,Kilograme,1440.0
Floarea soarelui,Sector privat,Giurgiu,1994,Kilograme,1379.0
Floarea soarelui,din care: Exploatatii agricole individuale,Arad,1994,Kilograme,1327.0
Floarea soarelui,din care: Exploatatii agricole individuale,Vrancea,1994,Kilograme,1424.0
Floarea soarelui,din care: Exploatatii agricole individuale,Botosani,1994,Kilograme,1128.0
Floarea soarelui,din care: Exploatatii agricole individuale,Olt,1994,Kilograme,1434.0
Floarea soarelui,din care: Exploatatii agricole individuale,Calarasi,1994,Kilograme,1589.0
Floarea soarelui,din care: Exploatatii agricole individuale,Maramures,1994,Kilograme,951.0
Floarea soarelui,Sector privat,Bacau,1994,Kilograme,1318.0
Floarea soarelui,Sector privat,Valcea,1994,Kilograme,1457.0
Floarea soarelui,Sector privat,Constanta,1994,Kilograme,1175.0
Floarea soarelui,din care: Exploatatii agricole individuale,Caras-Severin,1994,Kilograme,1086.0
Floarea soarelui,Sector privat,Ialomita,1994,Kilograme,1444.0
Floarea soarelui,din care: Exploatatii agricole individuale,Iasi,1994,Kilograme,1009.0
Floarea soarelui,din care: Exploatatii agricole individuale,Gorj,1994,Kilograme,1386.0
Floarea soarelui,Sector privat,Hunedoara,1994,Kilograme,1320.0
Floarea soarelui,Sector privat,Botosani,1994,Kilograme,1119.0
Floarea soarelui,din care: Exploatatii agricole individuale,Satu Mare,1994,Kilograme,1568.0
Floarea soarelui,Sector privat,Maramures,1994,Kilograme,951.0
Floarea soarelui,Sector privat,Arad,1994,Kilograme,1463.0
